Epoch	Loss
0	6491.206054526382
1	36.397735558991606
2	21.319407429885
3	21.300997048033647
4	21.303549787942142
5	21.30866522703023
6	21.314281595587317
7	21.31995285077379
8	21.325535682022107
9	21.33096699560141
10	21.336211776034116
11	21.34124894300322
12	21.34606653893748
13	21.350659338054154
14	21.35502681179802
15	21.359172293464802
16	21.36310212274197
17	21.36682391913019
18	21.370346387207253
19	21.373678879315083
20	21.376831039533407
21	21.37981254465091
22	21.3826329202716
23	21.385301414153968
24	21.387826912741932
25	21.390217889813936
26	21.39248237873816
27	21.394627961787105
28	21.39666177155226
29	21.398590500815722
30	21.40042041798
31	21.40215738612915
32	21.403806884124243
33	21.405374028749428
34	21.406863597038
35	21.408280048315568
36	21.409627545571475
37	21.41090997591078
38	21.412130969960653
39	21.413293920150817
40	21.414401997846216
41	21.415458169309456
42	21.416465210566052
