Epoch	Loss
0	1212004.6638
1	138781.83980493707
2	121237.38109679712
3	94300.73359862446
4	85566.11522557498
5	83828.2980919605
6	83520.40902487631
7	83619.56913638869
8	83877.97307817421
9	84040.1940702404
10	84156.02293461225
11	84262.01223567867
12	84360.12432048567
13	84458.41975373663
14	84544.77190843254
15	84608.10207280713
16	84662.79660962446
17	84707.34716335504
18	84746.559275438
19	84778.03350538293
20	84800.49741942587
21	84820.9077429236
22	84839.36184383661
23	84854.096250416
24	84868.08332528036
25	84881.60435014813
26	84894.79132220759
27	84907.9280008926
28	84920.66353831092
29	84927.02269239744
30	84933.43166312088
31	84939.8653226704
32	84946.32017298997
33	84952.7929580178
34	84959.28023794082
35	84965.8190199131
36	84972.39286903251
37	84978.98096517171
38	84985.58344262314
39	84992.20055455962
40	84998.83225088916
41	85005.47818145975
42	85012.13771112998
43	85018.80993732435
44	85025.49370910668
45	85032.1876471481
46	85038.95258981685
47	85044.73050504542
48	85047.49336614422
49	85046.61596886667
50	85045.63175317027
51	85044.71562851446
52	85043.86729056835
53	85043.0863247203
54	85042.37221339247
55	85041.72434336989
56	85041.14201306272
57	85040.62443964074
58	85040.17076599224
59	85039.78006747001
60	85038.24726242693
61	85036.49155911346
62	85034.78810585651
63	85032.79656451465
64	85030.67909726528
65	85028.61106089548
66	85026.59204774087
67	85024.62160192213
68	85022.6992239205
69	85020.82437488392
70	85018.99648067537
71	85017.21493567327
72	85015.47910633191
73	85013.78833451339
74	85012.14194060175
75	85010.53922640909
76	85008.979477883
77	85007.46196762736
78	85005.98595724233
79	85004.55069949837
80	85003.15544034842
81	85001.79942078875
82	85000.48187857933
83	84999.20204982748
84	84997.95917044654
85	84996.75247749483
86	84995.58121040222
87	84994.4446120921
88	84993.3419300055
89	84992.27241702964
90	84991.23533234396
91	84990.22994218161
92	84989.25552051759
93	84988.31134968357
94	84987.3967209187
95	84986.51093485835
96	84985.65330196371
97	84984.8231429007
98	84984.01978886589
99	84983.24258186985
100	84982.49087497436
101	84981.76403249188
102	84981.0614301478
103	84980.38245520803
104	84979.7265065767
105	84979.0929948625
106	84978.48134242199
107	84977.89098337427
108	84977.4247445884
109	84977.03393061267
110	84976.65430629747
111	84976.2855978422
112	84975.9275376868
113	84975.57986442794
114	84975.24232273115
115	84974.9432884866
116	84974.73703807905
117	84974.5372509059
118	84974.343770063
119	84974.15644238211
120	84973.9751183706
121	84973.79965215235
122	84973.6299014051
123	84973.46572729673
124	84973.30699442147
125	84973.1535707332
126	84973.00532748054
127	84972.86213913973
128	84972.72388334821
129	84972.59044083643
130	84972.46169536156
131	84972.33753364171
132	84972.21784528666
133	84972.10252273419
134	84971.99146118195
135	84971.88455852502
136	84971.78110838747
137	84971.67948907333
138	84971.57873223597
139	84971.48310688493
140	84971.4377517982
141	84971.3916262153
142	84971.34476673057
143	84971.2972091882
144	84971.24898867786
145	84971.20013953336
146	84971.15069533259
147	84971.10068889715
148	84971.05015229425
149	84970.99911683967
150	84970.94761310068
151	84970.89567090043
152	84970.84331932396
153	84970.79058672213
154	84970.7375007197
155	84970.68408822131
156	84970.63037541986
157	84970.57638780336
158	84970.52223804893
159	84970.46798497697
160	84970.41355859401
161	84970.35897912209
162	84970.30426662591
163	84970.24944060436
164	84970.19451999855
165	84970.13952319969
166	84970.08446805754
167	84970.02937188944
168	84969.97425148894
169	84969.9191231348
170	84969.86400260031
171	84969.80890516189
172	84969.75384560769
173	84969.69883824833
174	84969.64389692443
175	84969.5890350169
176	84969.5342654547
177	84969.47960072495
178	84969.42505288198
179	84969.37063355542
180	84969.31635396082
181	84969.26222490612
182	84969.20825680342
183	84969.15445967473
184	84969.10084316316
185	84969.04741653972
186	84968.9941887134
187	84968.94116823803
188	84968.88836332153
189	84968.83578183387
190	84968.78343131558
191	84968.73131898536
192	84968.67945174786
193	84968.62783620182
194	84968.57647864733
195	84968.52538509463
196	84968.47456126918
197	84968.42401262163
198	84968.3737443335
199	84968.32376132444
200	84968.2740682594
201	84968.22466955568
202	84968.17556938941
203	84968.12677170233
204	84968.07828020747
205	84968.03009839737
206	84967.9822295481
207	84967.93467672731
208	84967.88744279896
209	84967.8405304299
210	84967.7939420952
211	84967.74768008389
212	84967.70174650553
213	84967.6561432933
214	84967.61087221236
215	84967.56593486246
216	84967.52133268412
217	84967.4770669635
218	84967.43313883783
219	84967.38954929901
220	84967.34629919939
221	84967.30338925535
222	84967.26082005237
223	84967.2185920492
224	84967.17670558227
225	84967.1351608695
226	84967.09395801455
227	84967.05309701056
228	84967.01257774471
229	84966.97240000092
230	84966.93256346422
231	84966.89306772396
232	84966.85391227769
233	84966.81509653416
234	84966.77661981719
235	84966.73848136794
236	84966.7006803493
237	84966.66321584745
238	84966.62608687667
239	84966.58929238071
240	84966.5528312359
241	84966.5167022548
242	84966.48090418775
243	84966.44543572619
244	84966.41029550524
245	84966.3754821054
246	84966.34099405553
247	84966.30682983602
248	84966.27298787893
249	84966.23946657192
250	84966.20626426033
251	84966.17337924775
252	84966.14080980056
253	84966.10855414723
254	84966.0766104818
255	84966.04497696564
256	84966.01365172886
257	84965.98263287218
258	84965.95191846801
259	84965.92150656391
260	84965.891395182
261	84965.86158232181
262	84965.83206596148
263	84965.80284405821
264	84965.77391455232
265	84965.74527536637
266	84965.71692440522
267	84965.68885956194
268	84965.66107871385
269	84965.63357972703
270	84965.60636045657
271	84965.57941874764
272	84965.55275243595
273	84965.52635934981
274	84965.50023731067
275	84965.47438413392
276	84965.4487976302
277	84965.4234756067
278	84965.39841586593
279	84965.37361620997
280	84965.34907443785
281	84965.32478834891
282	84965.30075574218
283	84965.27697441739
284	84965.25344217606
285	84965.23015682175
286	84965.20711616056
287	84965.1843180022
288	84965.16176016047
289	84965.13944045454
290	84965.11735670714
291	84965.09550674757
292	84965.07388841166
293	84965.05249954177
294	84965.03133798687
295	84965.01040160412
296	84964.98968825865
297	84964.96919582419
298	84964.94892218275
299	84964.92886522588
300	84964.9090228547
301	84964.88939298077
302	84964.8699735253
303	84964.85076241987
304	84964.83175760777
305	84964.81295704274
306	84964.79435868988
307	84964.77596052649
308	84964.75776054141
309	84964.7397567355
310	84964.72194712223
311	84964.70432972738
312	84964.6869025895
313	84964.66967044432
314	84964.65263088871
315	84964.63577714916
316	84964.61910723835
317	84964.60261919521
318	84964.58631107483
319	84964.57018094815
320	84964.55422690204
321	84964.53844703874
322	84964.52283947686
323	84964.50740235139
324	84964.49213381186
325	84964.4770320254
326	84964.46209517412
327	84964.44732145665
328	84964.43270908685
329	84964.4182562958
330	84964.40396132984
331	84964.389822451
332	84964.37583793823
333	84964.36200608508
334	84964.34832520227
335	84964.33479361545
336	84964.3214096668
337	84964.30817171329
338	84964.2950781286
339	84964.28212730211
340	84964.26931763736
341	84964.25664755555
342	84964.24411549208
343	84964.23171989746
344	84964.21945923891
345	84964.20733199747
346	84964.19533667045
347	84964.18347177032
348	84964.17173582349
349	84964.16012737254
350	84964.14864497428
351	84964.13728720072
352	84964.12605263863
353	84964.1149398888
354	84964.10394756755
355	84964.09307430463
356	84964.08231874536
357	84964.07167954794
358	84964.06115538577
359	84964.05074494598
360	84964.04044692949
361	84964.0302600521
362	84964.0201830418
363	84964.01021464104
364	84964.00035360659
365	84963.99059870721
366	84963.98094872666
