Epoch	Loss
0	4492.376152859291
1	102.92907117382946
2	99.1404846829324
3	101.44439378219927
4	94.68445543386332
5	90.24906316409792
6	89.33945429050192
7	89.25317793035754
8	89.30205119618611
9	89.37550402314848
10	89.455671340883
11	89.54035942278253
12	89.62929473857162
13	89.72193456922369
14	89.8173089520547
15	89.91413531706903
16	90.01099170678995
17	90.10646765784122
18	90.19929318776737
19	90.28842318222468
20	90.3730753360939
21	90.45273602347488
22	90.52713679365196
23	90.59621276308522
24	90.66005423785107
25	90.71886527073211
26	90.77292376344207
27	90.82255014572053
28	90.86808443876974
29	90.90986713142183
30	90.94822765786293
31	90.98347855329982
32	91.01591079237527
33	91.0457914218246
34	91.073363738647
35	91.09884793900535
36	91.12244238235937
37	91.14432518922042
38	91.16465602520813
39	91.18357787302425
40	91.20121859003093
41	91.21769260217489
42	91.2331022897516
43	91.24753939090479
44	91.26108619789609
45	91.27381662338891
46	91.28579714758288
47	91.297087665929
48	91.3077422433688
49	91.3178097185759
50	91.32733429566942
51	91.33635603859528
52	91.34491133490687
53	91.3530333129336
54	91.36075215070484
55	91.36809537444098
56	91.37508814819654
57	91.38175351265266
58	91.38811259676594
59	91.39418480534775
60	91.39998798620108
61	91.40553857838749
62	91.41085174476572
63	91.41594149006643
64	91.42082076927584
65	91.4255015848299
66	91.42999505773372
67	91.4343115115205
68	91.438460541766
69	91.44245107763497
70	91.44629143767206
71	91.44998938000404
72	91.45355214807809
73	91.45698651157535
74	91.46029880410018
75	91.46349495700501
76	91.46658053037714
77	91.46956074105223
78	91.47244048845074
79	91.47522437786715
80	91.47791674201318
81	91.48052166044474
82	91.48304297762519
83	91.48548431948008
84	91.48784910826726
85	91.49014057678158
86	91.49236178084777
87	91.49451561126756
88	91.49660480475369
89	91.49863195373354
90	91.50059951578639
91	91.50250982217229
92	91.50436508569227
93	91.50616740813687
94	91.50791878695685
95	91.50962112171459
96	91.51127621997894
97	91.51288580249046
98	91.51445150873633
99	91.51597490112322
100	91.51745746985863
101	91.51890063669627
102	91.52030575905336
103	91.52167413343619
104	91.52300699871165
105	91.52430553945449
106	91.52557088875524
107	91.5268041308861
108	91.52800630398355
109	91.52917840248304
110	91.53032137932259
111	91.53143614800895
112	91.53252358476408
113	91.53358453022523
114	91.53461979144716
115	91.53563014321166
