Epoch	Loss
0	6491.45458984375
1	4905.7021484375
2	400.8968811035156
3	252.1675262451172
4	195.22547912597656
5	162.01319885253906
6	140.79043579101562
7	126.5915756225586
8	116.78813934326172
9	109.85975646972656
10	104.87452697753906
11	101.23565673828125
12	98.54763793945312
13	96.54115295410156
14	95.02874755859375
15	93.87773895263672
16	92.99286651611328
17	92.30500793457031
18	91.76362609863281
19	91.33140563964844
20	90.98074340820312
21	90.69115447998047
22	90.4472885131836
23	90.23771667480469
24	90.05387115478516
25	89.88932037353516
26	89.73927307128906
27	89.60009002685547
28	89.46908569335938
29	89.34420776367188
30	89.22396087646484
31	89.10716247558594
32	88.99299621582031
33	88.88080596923828
34	88.77011108398438
35	88.66057586669922
36	88.5519027709961
37	88.44392395019531
38	88.33647155761719
39	88.22944641113281
40	88.12275695800781
41	88.01634216308594
42	87.91017150878906
43	87.80419158935547
44	87.6983642578125
45	87.59270477294922
46	87.48716735839844
47	87.38175964355469
48	87.27645874023438
49	87.1712646484375
50	87.06617736816406
51	86.96117401123047
52	86.85626220703125
53	86.75143432617188
54	86.64668273925781
55	86.54202270507812
56	86.43741607666016
57	86.33289337158203
58	86.22843933105469
59	86.12406158447266
60	86.01972961425781
61	85.91545867919922
62	85.81124877929688
63	85.70709228515625
64	85.60299682617188
65	85.49894714355469
66	85.39495849609375
67	85.2909927368164
68	85.18710327148438
69	85.0832290649414
70	84.97940826416016
71	84.8756332397461
72	84.77188110351562
73	84.66814422607422
74	84.56446838378906
75	84.46080780029297
76	84.35719299316406
77	84.25358581542969
78	84.15000915527344
79	84.04644012451172
80	83.94290161132812
81	83.83939361572266
82	83.73589324951172
83	83.63240814208984
84	83.52893829345703
85	83.42547607421875
86	83.32202911376953
87	83.21858978271484
88	83.11514282226562
89	83.01172637939453
90	82.90829467773438
91	82.80488586425781
92	82.70147705078125
93	82.59806060791016
94	82.49463653564453
95	82.39122772216797
96	82.2878189086914
97	82.18438720703125
98	82.08096313476562
99	81.9775390625
100	81.87410736083984
101	81.77066040039062
102	81.66720581054688
103	81.56375122070312
104	81.46028900146484
105	81.3568115234375
106	81.25334930419922
107	81.14984130859375
108	81.04634094238281
109	80.94283294677734
110	80.83930206298828
111	80.73577117919922
112	80.6322250366211
113	80.52867126464844
114	80.42510223388672
115	80.32152557373047
116	80.21793365478516
117	80.11434173583984
118	80.0107192993164
119	79.9071044921875
120	79.80347442626953
121	79.6998291015625
122	79.59619140625
123	79.4925308227539
124	79.38886260986328
125	79.28519439697266
126	79.18152618408203
127	79.07784271240234
128	78.97415924072266
129	78.8704605102539
130	78.76677703857422
131	78.66307830810547
132	78.55939483642578
133	78.45569610595703
134	78.35201263427734
135	78.24832153320312
136	78.14466094970703
137	78.04098510742188
138	77.93732452392578
139	77.83366394042969
140	77.73002624511719
141	77.62641143798828
142	77.52278900146484
143	77.4192123413086
144	77.31562805175781
145	77.21208190917969
146	77.10855865478516
147	77.00505065917969
148	76.90160369873047
149	76.79814910888672
150	76.69475555419922
151	76.59137725830078
152	76.48805236816406
153	76.384765625
154	76.28152465820312
155	76.17832946777344
156	76.07518005371094
157	75.97209167480469
158	75.86904907226562
159	75.76606750488281
160	75.66314697265625
161	75.560302734375
162	75.45751190185547
163	75.35480499267578
164	75.25216674804688
165	75.14962005615234
166	75.0471420288086
167	74.94474792480469
168	74.84246063232422
169	74.740234375
170	74.63813781738281
171	74.53612518310547
172	74.4342269897461
173	74.33243560791016
174	74.23074340820312
175	74.1291732788086
176	74.02771759033203
177	73.92639923095703
178	73.82520294189453
179	73.72415161132812
180	73.62322235107422
181	73.52244567871094
182	73.42179870605469
183	73.32130432128906
184	73.22097778320312
185	73.12080383300781
186	73.02079010009766
187	72.92094421386719
188	72.82128143310547
189	72.72178649902344
190	72.62248992919922
191	72.52335357666016
192	72.4244384765625
193	72.32568359375
194	72.22715759277344
195	72.12882995605469
196	72.03071594238281
197	71.93280792236328
198	71.83513641357422
199	71.73773956298828
200	71.64063262939453
201	71.5439453125
202	71.4480209350586
203	71.35370635986328
204	71.26345825195312
205	71.1841812133789
206	71.13589477539062
207	71.17791748046875
208	71.4896011352539
209	72.61988830566406
210	76.28304290771484
211	87.70223999023438
212	122.13091278076172
213	211.19334411621094
214	366.60369873046875
215	429.2510986328125
216	291.99639892578125
217	153.72744750976562
218	94.88752746582031
219	77.97463989257812
220	73.50664520263672
221	72.28304290771484
222	71.89264678955078
223	71.7234115600586
224	71.61499786376953
225	71.52404022216797
226	71.43834686279297
227	71.35433197021484
228	71.27092742919922
229	71.18780517578125
230	71.10482025146484
231	71.02196502685547
232	70.939208984375
233	70.85655975341797
234	70.77399444580078
235	70.69154357910156
236	70.60919189453125
237	70.52693176269531
238	70.44477844238281
239	70.36270904541016
240	70.28075408935547
241	70.19891357421875
242	70.11714172363281
243	70.03549194335938
244	69.95394897460938
245	69.87250518798828
246	69.79115295410156
247	69.70990753173828
248	69.6287612915039
249	69.5477294921875
250	69.46680450439453
251	69.38597869873047
252	69.30525970458984
253	69.2246322631836
254	69.14411926269531
255	69.06371307373047
256	68.98340606689453
257	68.90320587158203
258	68.8231201171875
259	68.74312591552734
260	68.66322326660156
261	68.58344268798828
262	68.50374603271484
263	68.4241714477539
264	68.34469604492188
265	68.26531219482422
266	68.18601989746094
267	68.1068344116211
268	68.02776336669922
269	67.94876098632812
270	67.869873046875
271	67.79107666015625
272	67.71236419677734
273	67.63375091552734
274	67.55522155761719
275	67.47677612304688
276	67.39842987060547
277	67.32015991210938
278	67.2419662475586
279	67.16384887695312
280	67.08580780029297
281	67.00784301757812
282	66.92996215820312
283	66.85213470458984
284	66.77436828613281
285	66.69666290283203
286	66.61900329589844
287	66.54141998291016
288	66.4638671875
289	66.38636016845703
290	66.30890655517578
291	66.23149108886719
292	66.15412139892578
293	66.07683563232422
294	65.99967956542969
295	65.92285919189453
296	65.84687805175781
297	65.77308654785156
298	65.7052230834961
299	65.65384674072266
300	65.64916229248047
301	65.77975463867188
302	66.30970001220703
303	68.04087829589844
304	73.41604614257812
305	89.72834014892578
306	135.97616577148438
307	242.46385192871094
308	360.303955078125
309	346.5294494628906
310	183.60472106933594
311	100.73332214355469
312	75.5187759399414
313	69.15501403808594
314	67.40873718261719
315	66.85730743408203
316	66.60883331298828
317	66.45441436767578
318	66.33391571044922
319	66.22722625732422
320	66.12673950195312
321	66.03054809570312
322	65.93548583984375
323	65.84072875976562
324	65.74610900878906
325	65.65208435058594
326	65.55878448486328
327	65.46583557128906
328	65.37419891357422
329	65.28413391113281
330	65.19429016113281
331	65.10469818115234
332	65.01559448242188
333	64.92670440673828
334	64.83785247802734
335	64.74908447265625
336	64.66055297851562
337	64.57198333740234
338	64.48334503173828
339	64.39459991455078
340	64.30574035644531
341	64.21675109863281
342	64.12760925292969
343	64.03832244873047
344	63.948856353759766
345	63.85919952392578
346	63.769351959228516
347	63.679290771484375
348	63.5889892578125
349	63.49844741821289
350	63.40764236450195
351	63.31657028198242
352	63.22520446777344
353	63.13353729248047
354	63.04155731201172
355	62.949241638183594
356	62.85658645629883
357	62.76356887817383
358	62.67017364501953
359	62.5764045715332
360	62.48221969604492
361	62.38763427734375
362	62.29261779785156
363	62.197166442871094
364	62.10125732421875
365	62.004878997802734
366	61.90803527832031
367	61.810707092285156
368	61.71287536621094
369	61.61455535888672
370	61.51572799682617
371	61.41642379760742
372	61.31666564941406
373	61.216556549072266
374	61.11630630493164
375	61.01643371582031
376	60.91824722290039
377	60.82648849487305
378	60.749305725097656
379	60.70802307128906
380	60.760658264160156
381	61.05297088623047
382	61.964874267578125
383	64.47798919677734
384	71.36631774902344
385	88.96186828613281
386	132.40402221679688
387	204.05462646484375
388	281.6203308105469
389	228.50955200195312
390	152.46566772460938
391	91.94178009033203
392	71.44197082519531
393	64.53702545166016
394	62.38510513305664
395	61.54913330078125
396	61.15192413330078
397	60.89789581298828
398	60.69580078125
399	60.52506637573242
400	60.36717987060547
401	60.21493148803711
402	60.0651969909668
403	59.9221076965332
404	59.78094482421875
405	59.640804290771484
406	59.50212860107422
407	59.36511993408203
408	59.229034423828125
409	59.09375
410	58.95924758911133
411	58.82550811767578
412	58.6925163269043
413	58.56025314331055
414	58.42872619628906
415	58.29790496826172
416	58.167781829833984
417	58.0383415222168
418	57.90959167480469
419	57.7815055847168
420	57.654090881347656
421	57.52732849121094
422	57.40121078491211
423	57.27574920654297
424	57.15092468261719
425	57.0267333984375
426	56.90318298339844
427	56.780269622802734
428	56.657981872558594
429	56.536338806152344
430	56.41532516479492
431	56.29494857788086
432	56.175209045410156
433	56.05611801147461
434	55.93767547607422
435	55.81987762451172
436	55.70274353027344
437	55.586273193359375
438	55.47047424316406
439	55.35535430908203
440	55.240936279296875
441	55.127227783203125
442	55.0142707824707
443	54.90211868286133
444	54.7908821105957
445	54.6807975769043
446	54.5723762512207
447	54.46670913696289
448	54.36634063720703
449	54.277122497558594
450	54.213157653808594
451	54.2082405090332
452	54.34848403930664
453	54.844337463378906
454	56.29182815551758
455	60.0678825378418
456	70.2553939819336
457	93.79759216308594
458	147.6610107421875
459	206.4492645263672
460	247.43162536621094
461	168.98556518554688
462	109.4895248413086
463	74.07901000976562
464	61.589622497558594
465	57.277320861816406
466	55.685142517089844
467	55.01399230957031
468	54.662288665771484
469	54.42869567871094
470	54.244178771972656
471	54.083065032958984
472	53.93418502807617
