Epoch	Loss
0	782.3275756835938
1	361.82928466796875
2	354.47100830078125
3	346.0198974609375
4	334.0766906738281
5	353.4886779785156
6	354.8885498046875
7	388.0968017578125
8	333.415283203125
9	323.723876953125
10	316.74737548828125
11	313.2835388183594
12	310.7779846191406
13	308.70965576171875
14	306.9953308105469
15	305.539306640625
16	304.42071533203125
17	303.3768615722656
18	302.3220520019531
19	301.2647399902344
20	300.29327392578125
21	299.4314880371094
22	299.04248046875
23	298.553466796875
24	298.046142578125
25	297.5981750488281
26	296.7919006347656
27	296.9889831542969
28	296.1918029785156
29	297.9336242675781
30	295.7882080078125
31	296.19818115234375
32	292.708251953125
33	291.98858642578125
34	289.6026916503906
35	289.26995849609375
36	288.24273681640625
37	288.061279296875
38	287.2877197265625
39	286.88671875
40	286.3200378417969
41	286.15545654296875
42	285.9704895019531
43	285.9787902832031
44	285.3769836425781
45	285.4810791015625
46	284.535400390625
47	283.5269470214844
48	281.8031921386719
49	280.6614074707031
50	280.10626220703125
51	279.5833740234375
52	278.9396667480469
53	278.78759765625
54	278.1887512207031
55	277.6672058105469
56	277.2214660644531
57	276.5807800292969
58	276.365966796875
59	275.4721984863281
60	275.3295593261719
61	275.1505126953125
62	275.1096496582031
63	274.7886962890625
64	274.28912353515625
65	273.8457946777344
66	273.3734130859375
67	272.8894348144531
68	272.0130615234375
69	271.0175476074219
70	270.2081604003906
71	269.3014831542969
72	268.6578369140625
73	267.7246398925781
74	267.3406066894531
75	266.9793395996094
76	266.8789367675781
77	266.9920654296875
78	267.2244873046875
79	267.94464111328125
80	268.5787658691406
81	269.35321044921875
82	269.1460876464844
83	269.0751647949219
84	267.81927490234375
85	266.8402404785156
86	265.4259033203125
87	264.4586181640625
88	263.132568359375
89	262.4541015625
90	261.76080322265625
91	261.5097961425781
92	260.9198913574219
93	260.96875
94	260.5929870605469
95	261.07537841796875
96	260.49224853515625
97	260.6689758300781
98	260.0198059082031
99	260.1896667480469
100	259.685302734375
101	259.8528137207031
102	259.3677062988281
103	259.36456298828125
104	258.91082763671875
105	259.5698547363281
106	259.5856628417969
107	259.7071228027344
108	260.1960144042969
109	260.2045593261719
110	260.062255859375
111	259.2446594238281
112	259.0130310058594
113	258.3869934082031
114	258.1302795410156
115	257.4324645996094
116	257.4499816894531
117	256.5807189941406
118	256.44482421875
119	255.7628173828125
120	255.8634490966797
121	255.3810272216797
122	255.7296600341797
123	255.55274963378906
124	256.105712890625
125	255.97653198242188
126	256.5190734863281
127	256.227783203125
128	256.8085632324219
129	256.5052490234375
130	257.1326599121094
131	256.69866943359375
132	257.19403076171875
133	256.7300109863281
134	256.9482727050781
135	256.0631103515625
136	256.1048583984375
137	255.48634338378906
138	255.28150939941406
139	254.73629760742188
140	254.32553100585938
141	253.82322692871094
142	253.4475555419922
143	253.02908325195312
144	252.77284240722656
145	252.31756591796875
146	252.28793334960938
147	252.02767944335938
148	252.03958129882812
149	251.75440979003906
150	251.82693481445312
151	251.68173217773438
152	251.86703491210938
153	251.72886657714844
154	252.15098571777344
155	252.3107452392578
156	252.90867614746094
157	253.5709991455078
158	254.6031036376953
159	255.45802307128906
160	256.2897644042969
161	256.6897888183594
162	257.4914245605469
163	257.247314453125
164	257.48199462890625
165	257.0513610839844
166	256.8326416015625
167	255.7724151611328
168	255.3114013671875
169	254.28501892089844
170	253.6998291015625
171	252.73733520507812
172	252.20712280273438
173	251.7900390625
174	251.55792236328125
175	251.4131317138672
176	251.43408203125
177	251.19932556152344
178	251.44046020507812
179	251.4974822998047
180	251.86900329589844
181	252.17933654785156
182	253.0360107421875
183	253.57049560546875
184	254.7832489013672
185	255.3312530517578
186	256.45050048828125
187	256.8405456542969
188	257.14447021484375
189	256.82861328125
190	256.5314636230469
191	255.70571899414062
192	254.9594268798828
193	253.8356170654297
194	253.30908203125
195	252.59332275390625
196	252.1599578857422
197	251.66175842285156
198	251.39797973632812
199	250.98394775390625
200	250.83128356933594
201	250.7312469482422
202	250.68362426757812
203	250.54293823242188
204	250.53826904296875
205	250.53355407714844
206	250.5962677001953
207	250.6383514404297
208	250.78610229492188
209	251.01547241210938
210	251.45144653320312
211	251.79376220703125
212	252.1399383544922
213	252.4184112548828
214	253.33273315429688
215	253.5453338623047
216	254.4736328125
217	254.642333984375
218	255.8507843017578
219	255.34268188476562
220	255.43028259277344
221	254.35948181152344
222	254.07525634765625
223	252.9649200439453
224	252.68017578125
225	251.72772216796875
226	251.38587951660156
227	250.58590698242188
228	250.2246856689453
229	249.81015014648438
230	249.67538452148438
231	249.3367462158203
232	249.32479858398438
233	249.1488494873047
234	249.39105224609375
235	249.37319946289062
236	249.75631713867188
237	249.9369659423828
238	250.7327880859375
239	251.203857421875
240	251.66302490234375
241	251.8125
242	252.55503845214844
243	252.76580810546875
244	253.39523315429688
245	253.2500457763672
246	253.7978515625
247	253.28330993652344
248	253.57081604003906
249	252.75119018554688
250	252.90090942382812
251	251.85032653808594
252	251.89830017089844
253	250.96485900878906
254	250.7367706298828
255	250.050537109375
256	250.03036499023438
257	249.4940185546875
258	249.5730743408203
259	249.17941284179688
260	249.3804473876953
261	249.39788818359375
