Epoch	Loss
0	19533.0859375
1	2137.082763671875
2	1067.3717041015625
3	495.52239990234375
4	288.78857421875
5	232.92666625976562
6	206.19964599609375
7	189.0609588623047
8	176.74957275390625
9	167.48419189453125
10	160.30447387695312
11	154.61306762695312
12	150.01467895507812
13	146.23797607421875
14	143.0914306640625
15	140.43661499023438
16	138.1714630126953
17	136.21937561035156
18	134.52191162109375
19	133.03392028808594
20	131.72000122070312
21	130.55215454101562
22	129.50796508789062
23	128.5692596435547
24	127.72126007080078
25	126.95182800292969
26	126.25086975097656
27	125.60997009277344
28	125.0220947265625
29	124.48123931884766
30	123.98230743408203
31	123.52095794677734
32	123.09342193603516
33	122.6964340209961
34	122.32719421386719
35	121.9831771850586
36	121.66226196289062
37	121.36244201660156
38	121.08206939697266
39	120.81961059570312
40	120.57366943359375
41	120.343017578125
42	120.12655639648438
43	119.92327880859375
44	119.7322769165039
45	119.55268859863281
46	119.38378143310547
47	119.22482299804688
48	119.07521057128906
49	118.93431091308594
50	118.80157470703125
51	118.676513671875
52	118.55862426757812
53	118.44747924804688
54	118.3426742553711
55	118.24382781982422
56	118.15055084228516
57	118.06253814697266
58	117.9794692993164
59	117.90104675292969
60	117.82698059082031
61	117.75702667236328
62	117.69094848632812
63	117.62848663330078
64	117.5694351196289
65	117.51362609863281
66	117.46080017089844
67	117.41084289550781
68	117.36354064941406
69	117.31877136230469
70	117.27633666992188
71	117.23612976074219
72	117.19800567626953
73	117.16183471679688
74	117.12747955322266
75	117.09488677978516
76	117.06388854980469
77	117.034423828125
78	117.00636291503906
79	116.97966766357422
80	116.95420837402344
81	116.929931640625
82	116.90675354003906
83	116.88460540771484
84	116.8634262084961
85	116.8431625366211
86	116.82372283935547
87	116.80510711669922
88	116.78721618652344
89	116.77001953125
90	116.75347137451172
91	116.73754119873047
92	116.72216796875
93	116.70732879638672
94	116.6930160522461
95	116.67912292480469
96	116.66569519042969
97	116.65264892578125
98	116.64000701904297
99	116.6277084350586
100	116.61571502685547
101	116.60405731201172
102	116.59268951416016
103	116.58157348632812
104	116.57071685791016
105	116.56008911132812
106	116.54967498779297
107	116.53948211669922
108	116.52944946289062
109	116.51960754394531
110	116.50993347167969
111	116.50041961669922
112	116.49103546142578
113	116.48179626464844
114	116.47267150878906
115	116.46366119384766
116	116.45476531982422
117	116.44597625732422
118	116.43727111816406
119	116.42864990234375
120	116.42012786865234
121	116.41166687011719
122	116.40327453613281
123	116.39495849609375
124	116.38668823242188
125	116.37849426269531
126	116.37034606933594
127	116.36224365234375
128	116.35419464111328
129	116.34619903564453
130	116.3382339477539
131	116.33029174804688
132	116.3224105834961
133	116.3145523071289
134	116.30671691894531
135	116.29891967773438
136	116.29116821289062
137	116.28343200683594
138	116.2757797241211
139	116.2682113647461
140	116.26089477539062
141	116.25410461425781
142	116.2486343383789
143	116.24652099609375
144	116.25301361083984
145	116.28221893310547
146	116.37191009521484
147	116.62606048583984
148	117.3304443359375
149	119.29562377929688
150	124.75703430175781
151	140.0928497314453
152	180.55784606933594
153	279.11181640625
154	422.29486083984375
155	490.1604919433594
156	173.36215209960938
157	152.9994659423828
158	143.78309631347656
159	134.01910400390625
160	129.13482666015625
161	124.92008209228516
162	122.61563873291016
163	120.49781799316406
164	119.43138885498047
165	118.49555969238281
166	117.83981323242188
167	117.35263061523438
168	117.00118255615234
169	116.7348403930664
170	116.53772735595703
171	116.38533020019531
172	116.27008819580078
173	116.17940521240234
174	116.15666961669922
175	116.09850311279297
176	116.09527587890625
177	116.06001281738281
178	116.07194519042969
179	116.05561065673828
180	116.08271789550781
181	116.0855712890625
182	116.1317138671875
183	116.15843963623047
184	116.23247528076172
185	116.29371643066406
186	116.41255187988281
187	116.52910614013672
188	116.723876953125
189	116.93478393554688
190	117.26351165771484
191	117.64197540283203
192	118.2132568359375
193	118.89568328857422
194	119.91116333007812
195	121.14281463623047
196	122.9575424194336
197	125.13292694091797
198	128.2183380126953
199	131.11619567871094
200	135.69012451171875
201	139.56272888183594
202	145.07949829101562
203	148.4465789794922
204	152.56509399414062
205	151.47230529785156
206	151.46258544921875
207	146.2952880859375
208	142.94764709472656
209	137.3002471923828
210	133.37388610839844
211	128.75782775878906
212	125.91824340820312
213	123.00054168701172
214	121.35096740722656
215	119.66719055175781
216	118.80668640136719
217	117.83704376220703
218	117.4188003540039
219	116.83210754394531
220	116.6378173828125
221	116.39193725585938
222	116.29740142822266
223	116.13948059082031
224	116.02245330810547
225	115.9271011352539
226	115.8564682006836
227	115.7988510131836
228	115.75757598876953
229	115.72492980957031
230	115.7046127319336
231	115.69105529785156
232	115.68852996826172
233	115.69267272949219
234	115.7087631225586
235	115.733154296875
236	115.77286529541016
237	115.82483673095703
238	115.89911651611328
239	115.99710083007812
240	116.21299743652344
241	116.26261901855469
242	116.56343078613281
243	116.72322082519531
244	117.1751480102539
245	117.52477264404297
246	118.24909210205078
247	118.93128967285156
248	120.14196014404297
249	121.39219665527344
250	123.42620086669922
251	125.55039978027344
252	128.78440856933594
253	132.12234497070312
254	136.51657104492188
255	139.36428833007812
256	143.2606964111328
257	143.74696350097656
258	144.68214416503906
259	141.45736694335938
260	139.0453643798828
261	134.00881958007812
262	130.58250427246094
263	126.40157318115234
264	123.79459381103516
265	121.23213958740234
266	119.6795425415039
267	118.30157470703125
268	117.30017852783203
269	116.62883758544922
270	116.0788345336914
271	115.75318145751953
272	115.52044677734375
273	115.34036254882812
274	115.2071762084961
275	115.10123443603516
276	115.02005004882812
277	114.9535140991211
278	114.90084075927734
279	114.85646057128906
