Epoch	Loss
0	41.919097900390625
1	10.12259292602539
2	8.4843168258667
3	7.999485969543457
4	8.348296165466309
5	8.529935836791992
6	8.091697692871094
7	7.0671186447143555
8	6.918200969696045
9	6.79292106628418
10	6.684357643127441
11	6.588570594787598
12	6.5023040771484375
13	6.395364761352539
14	6.301380634307861
15	6.217978477478027
16	6.143622398376465
17	6.07681131362915
18	6.0213775634765625
19	5.966317176818848
20	5.915533065795898
21	5.868345260620117
22	5.824454307556152
23	5.783671855926514
24	5.745824337005615
25	5.710756778717041
26	5.678312301635742
27	5.648338794708252
28	5.620686054229736
29	5.595208644866943
30	5.571763515472412
31	5.550209999084473
32	5.530413627624512
33	5.5122456550598145
34	5.495577335357666
35	5.480292320251465
36	5.4662766456604
37	5.4534220695495605
38	5.441628456115723
39	5.430804252624512
40	5.420864105224609
41	5.411744594573975
42	5.403397083282471
43	5.395840167999268
44	5.389208793640137
45	5.38400411605835
46	5.38158655166626
47	5.385906219482422
48	5.406976699829102
49	5.470465660095215
50	5.610049724578857
51	5.81001615524292
52	5.679141998291016
53	5.685241222381592
54	5.497166633605957
55	5.4558000564575195
56	5.411436080932617
57	5.383930683135986
58	5.3616132736206055
59	5.347506523132324
60	5.336483001708984
61	5.32869815826416
62	5.322285175323486
63	5.317178726196289
64	5.312684535980225
65	5.30877685546875
66	5.305169582366943
67	5.301865100860596
68	5.298726558685303
69	5.29577112197876
70	5.292922019958496
71	5.29020357131958
72	5.287565231323242
73	5.285038471221924
74	5.282585144042969
75	5.280247688293457
76	5.2779974937438965
77	5.275895595550537
78	5.273921012878418
79	5.27217435836792
80	5.270646095275879
81	5.2695207595825195
